"","SSP.min.corToCMS1","SSP.min.corToCMS2","SSP.min.corToCMS3","SSP.min.corToCMS4","SSP.median.corToCMS1","SSP.median.corToCMS2","SSP.median.corToCMS3","SSP.median.corToCMS4","SSP.max.corToCMS1","SSP.max.corToCMS2","SSP.max.corToCMS3","SSP.max.corToCMS4","SSP.nearestCMS","SSP.predictedCMS"
"GSM971997_JS_77bis_U133_2.CEL.gz",0.250974532233553,-0.2622189177809,-0.0270182911578828,-0.0911013512446376,0.30147739931679,-0.247333227681228,0.0618800125941719,0.00779457057694102,0.315023295095037,-0.225927348046057,0.0844867694100699,0.0388636283888168,"CMS1","CMS1"
"GSM971998_JS_78_U133_2.CEL.gz",-0.114079833465002,0.0488015623690524,0.068067003770281,-0.155816618486863,-0.0579216593125354,0.0513183738872813,0.126279529703621,-0.117911474489812,-0.0363981972878237,0.0930641552182135,0.173734777313121,-0.0402833805932694,"CMS3",NA
"GSM971999_JS_80_U133_2.CEL.gz",-0.0826293547592312,-0.00513447292747044,-0.0192758212126386,-0.0526190864723879,-0.0333025148584806,0.0371548614865286,0.00440402400210747,-0.0255603132904312,0.0213374125469345,0.0588289350348693,0.0426563025356991,0.000447456588091733,"CMS2",NA
"GSM972000_JS_81_U133_2.CEL.gz",-0.295236150365857,0.272891350583038,-0.3265066015166,0.022765765715701,-0.237935241405287,0.279242288293612,-0.291464150190936,0.0711499437230803,-0.222945253974957,0.318960197332242,-0.277082887483084,0.129921032429713,"CMS2","CMS2"
"GSM972001_JS_82_U133_2.CEL.gz",-0.155839275532604,0.210659632591959,0.180587164156766,-0.375966874777656,-0.130862060678284,0.227518351870733,0.225026605704025,-0.359259430959826,-0.0569707196946042,0.238336223992763,0.295727773546151,-0.311999795667884,"CMS2",NA
"GSM972002_JS_83_U133_2.CEL.gz",0.249992822149078,-0.197635025438579,0.17531892532911,-0.301136621058433,0.26373722158552,-0.178001267052328,0.250776272821382,-0.253616652793101,0.316113196301722,-0.135722150175411,0.313506136821312,-0.168408394311697,"CMS1","CMS1"
"GSM972003_JS_84bis_U133_2.CEL.gz",-0.112802140624696,0.159449668075644,0.0952817051465183,-0.298143354274104,-0.0824394572238008,0.181548838919924,0.154965869045558,-0.267204923213364,-0.00122783627889979,0.189716999299908,0.189096578988878,-0.251359501721636,"CMS2","CMS2"
"GSM972004_JS_85_U133_2.CEL.gz",-0.125300425218104,0.120134269195292,0.054876058071111,-0.185003007532275,-0.0920009081054104,0.140729356840506,0.0902549853060777,-0.162292012338379,-0.0328238202572158,0.153227535455938,0.126973936326018,-0.143027820078678,"CMS2",NA
"GSM972005_JS_86_U133_2.CEL.gz",0.0308169077036484,-0.0388056402240032,0.450097757376441,-0.497185350477583,0.0925345693286518,-0.0319389944157955,0.553320002727881,-0.432041268312985,0.147272377927577,0.0590815952874326,0.576177544758973,-0.402368694436248,"CMS3","CMS3"
"GSM972006_JS_87bis_U133_2.CEL.gz",-0.117029585190974,-0.0300440552143133,-0.144266883934339,0.137258152266008,-0.0515330006828265,0.00899431602806236,-0.111748796714358,0.139635008096958,-0.0334684784675368,0.0155003531109084,-0.107875188815118,0.155053120786247,"CMS4",NA
"GSM972007_JS_88_U133_2.CEL.gz",0.064320687482056,-0.35202538853134,-0.18746017981474,0.329975056288933,0.154513565127378,-0.295769891980584,-0.169887935021694,0.375275544631831,0.204705847488398,-0.264256869158608,-0.147557778142706,0.400673840649266,"CMS4","CMS4"
"GSM972008_JS_90_U133_2.CEL.gz",0.322272432342521,-0.39141704798375,-0.301230545081734,0.230591339495101,0.355855399415137,-0.347293478022769,-0.290738755114286,0.289442288995267,0.422768751794021,-0.342446779454319,-0.268499623668817,0.372069022861139,"CMS1","CMS1"
"GSM972009_JS_92_U133_2.CEL.gz",-0.0463456716353806,-0.131132339443408,0.0529100634325355,-0.00908087459983994,0.0373406037109205,-0.0901240139920492,0.0917289780438528,0.0572040296576644,0.0598643543130467,-0.0704140462844782,0.117029460737217,0.0853055736851968,"CMS3",NA
"GSM972010_JS_93_U133_2.CEL.gz",-0.0251124297918235,-0.101564580859243,-0.141777950061348,0.0904960196095009,0.0622839759309225,-0.0692074746178537,-0.117523880698332,0.117392861186941,0.0829456036267318,-0.0488968300206843,-0.088110916183628,0.141256717239868,"CMS4",NA
"GSM972011_JS_94_U133_2.CEL.gz",0.0523199003887677,-0.379496807151253,-0.403639574602752,0.512760151670563,0.143183482769768,-0.332207618534336,-0.371342711777444,0.555194908711109,0.244841601397975,-0.28614397827245,-0.336054165880641,0.611477548170761,"CMS4","CMS4"
"GSM972012_JS_95_U133_2.CEL.gz",-0.0249988601384679,0.0638972857097571,0.260930701924606,-0.413552107260848,0.012238592696997,0.0919458135708295,0.324822808244447,-0.364859012156812,0.0728463688448466,0.131739957866173,0.377074564730843,-0.332211822364356,"CMS3","CMS3"
"GSM972013_JS_96_U133_2.CEL.gz",-0.20000477641803,0.154274978230675,-0.141605254148961,-0.0434842995198259,-0.147487885760537,0.202129129359235,-0.129272198223547,-0.0238783586808184,-0.13181570695341,0.224371224860169,-0.0973672156447616,-0.0100355975691084,"CMS2","CMS2"
"GSM972014_JS_97_U133_2.CEL.gz",-0.16690955324084,0.279129745930985,-0.214785664995997,-0.174494249907588,-0.1360536255365,0.315948723798518,-0.193278656656417,-0.168905514110939,-0.0948674537759801,0.349855698110972,-0.136365324130379,-0.135892581161999,"CMS2","CMS2"
"GSM972015_JS_98_U133_2.CEL.gz",0.430824746550757,-0.357107232629546,-0.0703010170968701,-0.164212679567642,0.453671168843491,-0.314967346081909,0.00555766004104328,-0.0679896232203919,0.518082593720297,-0.242025303125976,0.0762869245381899,0.00111440616368876,"CMS1","CMS1"
"GSM972016_JS_99_U133_2.CEL.gz",0.177505928203654,-0.170318073823633,-0.043041088095907,-0.10411788105025,0.201710989906327,-0.139597811873416,0.0565571409297386,-0.0476644981852425,0.220281727877095,-0.126697899210765,0.104708636700094,0.00487399595155391,"CMS1","CMS1"
"GSM972017_280705-12.CEL.gz",-0.201241884567375,0.0839057454783506,-0.294166217701489,0.14519943897792,-0.125673067445864,0.0934241354516415,-0.28417749514614,0.171607810766862,-0.0683682054918211,0.143130975447261,-0.257005273468162,0.192958277838613,"CMS4","CMS4"
"GSM972018_080705-01.CEL.gz",-0.13891768227006,0.062616489421339,-0.430584971070059,0.2225089566472,-0.0865507453706277,0.0804322598924169,-0.383937074892877,0.239400531926626,-0.0209154991470456,0.115631479227197,-0.352694638021807,0.260685737429064,"CMS4","CMS4"
"GSM972019_080705-02.CEL.gz",0.112514758662189,-0.343661259932434,-0.283221876503492,0.338899168972648,0.191751032841901,-0.304114805546519,-0.26693399988303,0.388695402284091,0.266635567985309,-0.277868557011404,-0.253572776984539,0.443215910098715,"CMS4","CMS4"
"GSM972020_080705-07.CEL.gz",-0.106555924362475,0.021657967691311,-0.130082944327369,0.0385566117947122,-0.0662071645959431,0.0696275277430849,-0.0844315800527488,0.0456814901158246,-0.0453631986886646,0.0866797511250064,-0.067531476022835,0.0764671287398536,"CMS4",NA
"GSM972021_080705-09.CEL.gz",0.189180895852856,-0.14745101651401,-0.177845250407906,-0.0313872918865486,0.217159950574274,-0.0935264018345802,-0.112448626902065,0.00118687104875674,0.239444965405914,-0.0894557309989024,-0.0799274577836179,0.0454622372298921,"CMS1","CMS1"
"GSM972022_200705-12.CEL.gz",-0.19828726783592,0.0449773343477661,-0.178590862892136,0.106833761583462,-0.108331647117848,0.0783017721055644,-0.160036523502289,0.129291858818555,-0.0870755808722743,0.107071012774057,-0.117121048120636,0.137377961484988,"CMS4",NA
"GSM972023_280605-01.CEL.gz",-0.0860599766322488,-0.0636148098468125,-0.022789972892749,0.0300365002479987,0.00972759770928294,-0.0254865667459539,-0.0120058964986817,0.0616229458393393,0.0295468162292188,-0.0208786365131598,0.0128493211626309,0.0779470214176567,"CMS4",NA
"GSM972024_280605-03.CEL.gz",-0.301146532289692,0.382774393882379,-0.196977461601797,-0.201190960445132,-0.267598109148649,0.40805858308692,-0.179366059537786,-0.175266431153788,-0.212350857069662,0.465038639790237,-0.138944922688984,-0.108692027659736,"CMS2","CMS2"
"GSM972025_280605-06.CEL.gz",-0.151721269171676,0.0140312692502289,0.0435847967680428,-0.0473925991047151,-0.071001745777618,0.0537481744267419,0.0761883774600304,-0.0138445860579531,-0.0487629647641819,0.0576242721128961,0.0962058226444953,-0.00305061725426539,"CMS3",NA
"GSM972026_280605-07.CEL.gz",0.178360413477298,-0.329741211331055,-0.408929754666903,0.368202661201944,0.243810679254045,-0.299631670537526,-0.397647759288598,0.403105938546392,0.343285622372143,-0.278471773825331,-0.374056238930624,0.482999609941481,"CMS4","CMS4"
"GSM972027_280705-01_bis_scan_2_taches.CEL.gz",-0.218760226374138,0.156443048273317,-0.262856002700404,0.0498562543005588,-0.13288168788518,0.172087602245485,-0.255881046119752,0.0850838710257081,-0.115396707508578,0.222390403051117,-0.22754214886542,0.12593224203106,"CMS2","CMS2"
"GSM972028_280705-02.CEL.gz",-0.185202470594832,0.00124519918159391,-0.0890444426238,0.0746414917492791,-0.0745173647258963,0.0534318817070916,-0.0774801669354024,0.0822044089084802,-0.0691311664967526,0.0792555248448021,-0.0546532222819096,0.0991299937631712,"CMS4",NA
"GSM972029_280705-06.CEL.gz",-0.241532527171657,-0.092096468672329,-0.216560168473312,0.285339628053168,-0.115557695540705,0.0154397378394254,-0.19697644135084,0.294254634999414,-0.0789794609784704,0.0334083290120437,-0.18215216015859,0.302504706590317,"CMS4","CMS4"
